pair_id,condition,generation,observer,p_a_given_a,p_a_given_b,p_b_given_a,p_b_given_b,direction_a,direction_b,crossover,correct,resolved,survival
renewal-v2-3-2ec374806ca8c0bc,rescue_same_enter_g4,2,terminal,0.953125,0.015625,0.03125,0.96875,0.9375,0.9375,0.9375,0.9609375,0.984375,1.0
renewal-v2-3-2ec374806ca8c0bc,rescue_same_enter_g4,4,primary,0.953125,0.078125,0.03125,0.828125,0.875,0.796875,0.796875,0.890625,0.9453125,1.0
renewal-v2-3-2ec374806ca8c0bc,rescue_same_enter_g4,4,terminal,0.921875,0.0625,0.03125,0.859375,0.859375,0.828125,0.828125,0.890625,0.9375,1.0
renewal-v2-3-2ec374806ca8c0bc,rescue_same_enter_g4,8,primary,0.875,0.21875,0.078125,0.578125,0.65625,0.5,0.5,0.7265625,0.875,1.0
renewal-v2-3-2ec374806ca8c0bc,rescue_same_enter_g4,8,terminal,0.828125,0.21875,0.078125,0.609375,0.609375,0.53125,0.53125,0.71875,0.8671875,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,1,primary,0.015625,0.421875,0.921875,0.3125,-0.40625,-0.609375,-0.609375,0.1640625,0.8359375,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,1,terminal,0.0,0.375,0.9375,0.3125,-0.375,-0.625,-0.625,0.15625,0.8125,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,16,primary,0.265625,0.296875,0.546875,0.625,-0.03125,0.078125,-0.03125,0.4453125,0.8671875,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,16,terminal,0.234375,0.234375,0.546875,0.65625,0.0,0.109375,0.0,0.4453125,0.8359375,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,2,primary,0.203125,0.25,0.671875,0.640625,-0.046875,-0.03125,-0.046875,0.421875,0.8828125,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,2,terminal,0.1875,0.234375,0.703125,0.671875,-0.046875,-0.03125,-0.046875,0.4296875,0.8984375,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,4,primary,0.421875,0.421875,0.390625,0.390625,0.0,0.0,0.0,0.40625,0.8125,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,4,terminal,0.359375,0.359375,0.421875,0.421875,0.0,0.0,0.0,0.390625,0.78125,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,8,primary,0.15625,0.25,0.578125,0.625,-0.09375,0.046875,-0.09375,0.390625,0.8046875,1.0
renewal-v2-3-2ec374806ca8c0bc,shuffle_every_boundary,8,terminal,0.109375,0.234375,0.578125,0.59375,-0.125,0.015625,-0.125,0.3515625,0.7578125,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,1,primary,0.34375,0.34375,0.453125,0.453125,0.0,0.0,0.0,0.3984375,0.796875,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,1,terminal,0.3125,0.3125,0.421875,0.421875,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,16,primary,0.359375,0.359375,0.359375,0.359375,0.0,0.0,0.0,0.359375,0.71875,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,16,terminal,0.3125,0.3125,0.390625,0.390625,0.0,0.0,0.0,0.3515625,0.703125,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,2,primary,0.34375,0.34375,0.3125,0.3125,0.0,0.0,0.0,0.328125,0.65625,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,2,terminal,0.328125,0.328125,0.359375,0.359375,0.0,0.0,0.0,0.34375,0.6875,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,4,primary,0.34375,0.34375,0.40625,0.40625,0.0,0.0,0.0,0.375,0.75,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,4,terminal,0.34375,0.34375,0.421875,0.421875,0.0,0.0,0.0,0.3828125,0.765625,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,8,primary,0.453125,0.453125,0.28125,0.28125,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-2ec374806ca8c0bc,zero_every_boundary,8,terminal,0.328125,0.328125,0.3125,0.3125,0.0,0.0,0.0,0.3203125,0.640625,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,1,primary,1.0,0.0,0.0,0.953125,1.0,0.953125,0.953125,0.9765625,0.9765625,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,1,terminal,1.0,0.0,0.0,0.96875,1.0,0.96875,0.96875,0.984375,0.984375,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,16,primary,0.65625,0.65625,0.265625,0.265625,0.0,0.0,0.0,0.4609375,0.921875,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,16,terminal,0.625,0.625,0.265625,0.265625,0.0,0.0,0.0,0.4453125,0.890625,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,2,primary,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,2,terminal,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,4,primary,0.390625,0.390625,0.453125,0.453125,0.0,0.0,0.0,0.421875,0.84375,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,4,terminal,0.328125,0.328125,0.46875,0.46875,0.0,0.0,0.0,0.3984375,0.796875,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,8,primary,0.484375,0.484375,0.390625,0.390625,0.0,0.0,0.0,0.4375,0.875,1.0
renewal-v2-3-22e952914882955e,ablate_after_g2,8,terminal,0.453125,0.453125,0.40625,0.40625,0.0,0.0,0.0,0.4296875,0.859375,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,1,primary,1.0,0.0,0.0,0.96875,1.0,0.96875,0.96875,0.984375,0.984375,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,1,terminal,1.0,0.0,0.0,0.96875,1.0,0.96875,0.96875,0.984375,0.984375,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,16,primary,0.75,0.453125,0.140625,0.515625,0.296875,0.375,0.296875,0.6328125,0.9296875,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,16,terminal,0.71875,0.40625,0.15625,0.515625,0.3125,0.359375,0.3125,0.6171875,0.8984375,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,2,primary,0.984375,0.046875,0.0,0.90625,0.9375,0.90625,0.90625,0.9453125,0.96875,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,2,terminal,0.984375,0.046875,0.0,0.90625,0.9375,0.90625,0.90625,0.9453125,0.96875,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,4,primary,0.90625,0.09375,0.0625,0.765625,0.8125,0.703125,0.703125,0.8359375,0.9140625,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,4,terminal,0.90625,0.0625,0.0625,0.78125,0.84375,0.71875,0.71875,0.84375,0.90625,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,8,primary,0.828125,0.1875,0.140625,0.6875,0.640625,0.546875,0.546875,0.7578125,0.921875,1.0
renewal-v2-3-22e952914882955e,carrier_corruption_1,8,terminal,0.8125,0.1875,0.140625,0.6875,0.625,0.546875,0.546875,0.75,0.9140625,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,1,primary,0.390625,0.390625,0.328125,0.328125,0.0,0.0,0.0,0.359375,0.71875,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,1,terminal,0.375,0.375,0.359375,0.359375,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,16,primary,0.609375,0.609375,0.328125,0.328125,0.0,0.0,0.0,0.46875,0.9375,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,16,terminal,0.59375,0.59375,0.34375,0.34375,0.0,0.0,0.0,0.46875,0.9375,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,2,primary,0.484375,0.484375,0.375,0.375,0.0,0.0,0.0,0.4296875,0.859375,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,2,terminal,0.484375,0.484375,0.390625,0.390625,0.0,0.0,0.0,0.4375,0.875,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,4,primary,0.484375,0.484375,0.25,0.25,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,4,terminal,0.453125,0.453125,0.25,0.25,0.0,0.0,0.0,0.3515625,0.703125,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,8,primary,0.546875,0.546875,0.390625,0.390625,0.0,0.0,0.0,0.46875,0.9375,1.0
renewal-v2-3-22e952914882955e,founder_write_disabled,8,terminal,0.53125,0.53125,0.390625,0.390625,0.0,0.0,0.0,0.4609375,0.921875,1.0
renewal-v2-3-22e952914882955e,intact,1,primary,1.0,0.0,0.0,0.953125,1.0,0.953125,0.953125,0.9765625,0.9765625,1.0
renewal-v2-3-22e952914882955e,intact,1,terminal,1.0,0.0,0.0,0.96875,1.0,0.96875,0.96875,0.984375,0.984375,1.0
renewal-v2-3-22e952914882955e,intact,16,primary,0.78125,0.484375,0.09375,0.421875,0.296875,0.328125,0.296875,0.6015625,0.890625,1.0
renewal-v2-3-22e952914882955e,intact,16,terminal,0.78125,0.453125,0.109375,0.40625,0.328125,0.296875,0.296875,0.59375,0.875,1.0
renewal-v2-3-22e952914882955e,intact,2,primary,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,intact,2,terminal,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,intact,4,primary,0.921875,0.09375,0.015625,0.859375,0.828125,0.84375,0.828125,0.890625,0.9453125,1.0
renewal-v2-3-22e952914882955e,intact,4,terminal,0.90625,0.09375,0.03125,0.859375,0.8125,0.828125,0.8125,0.8828125,0.9453125,1.0
renewal-v2-3-22e952914882955e,intact,8,primary,0.921875,0.21875,0.046875,0.65625,0.703125,0.609375,0.609375,0.7890625,0.921875,1.0
renewal-v2-3-22e952914882955e,intact,8,terminal,0.9375,0.171875,0.046875,0.6875,0.765625,0.640625,0.640625,0.8125,0.921875,1.0
renewal-v2-3-22e952914882955e,no_rewrite,1,primary,1.0,0.0,0.0,0.953125,1.0,0.953125,0.953125,0.9765625,0.9765625,1.0
renewal-v2-3-22e952914882955e,no_rewrite,1,terminal,1.0,0.0,0.0,0.96875,1.0,0.96875,0.96875,0.984375,0.984375,1.0
renewal-v2-3-22e952914882955e,no_rewrite,16,primary,0.484375,0.484375,0.328125,0.328125,0.0,0.0,0.0,0.40625,0.8125,1.0
renewal-v2-3-22e952914882955e,no_rewrite,16,terminal,0.4375,0.421875,0.328125,0.328125,0.015625,0.0,0.0,0.3828125,0.7578125,1.0
renewal-v2-3-22e952914882955e,no_rewrite,2,primary,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
renewal-v2-3-22e952914882955e,no_rewrite,2,terminal,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
renewal-v2-3-22e952914882955e,no_rewrite,4,primary,1.0,0.125,0.0,0.75,0.875,0.75,0.75,0.875,0.9375,1.0
renewal-v2-3-22e952914882955e,no_rewrite,4,terminal,1.0,0.09375,0.0,0.734375,0.90625,0.734375,0.734375,0.8671875,0.9140625,1.0
renewal-v2-3-22e952914882955e,no_rewrite,8,primary,0.4375,0.359375,0.40625,0.375,0.078125,-0.03125,-0.03125,0.40625,0.7890625,1.0
renewal-v2-3-22e952914882955e,no_rewrite,8,terminal,0.375,0.328125,0.40625,0.359375,0.046875,-0.046875,-0.046875,0.3671875,0.734375,1.0
renewal-v2-3-22e952914882955e,opposite_founder,1,primary,0.0,1.0,0.953125,0.0,-1.0,-0.953125,-1.0,0.0,0.9765625,1.0
renewal-v2-3-22e952914882955e,opposite_founder,1,terminal,0.0,1.0,0.96875,0.0,-1.0,-0.96875,-1.0,0.0,0.984375,1.0
renewal-v2-3-22e952914882955e,opposite_founder,16,primary,0.484375,0.78125,0.421875,0.09375,-0.296875,-0.328125,-0.328125,0.2890625,0.890625,1.0
renewal-v2-3-22e952914882955e,opposite_founder,16,terminal,0.453125,0.78125,0.40625,0.109375,-0.328125,-0.296875,-0.328125,0.28125,0.875,1.0
renewal-v2-3-22e952914882955e,opposite_founder,2,primary,0.015625,0.96875,0.96875,0.015625,-0.953125,-0.953125,-0.953125,0.015625,0.984375,1.0
renewal-v2-3-22e952914882955e,opposite_founder,2,terminal,0.015625,0.96875,0.96875,0.015625,-0.953125,-0.953125,-0.953125,0.015625,0.984375,1.0
renewal-v2-3-22e952914882955e,opposite_founder,4,primary,0.09375,0.921875,0.859375,0.015625,-0.828125,-0.84375,-0.84375,0.0546875,0.9453125,1.0
renewal-v2-3-22e952914882955e,opposite_founder,4,terminal,0.09375,0.90625,0.859375,0.03125,-0.8125,-0.828125,-0.828125,0.0625,0.9453125,1.0
renewal-v2-3-22e952914882955e,opposite_founder,8,primary,0.21875,0.921875,0.65625,0.046875,-0.703125,-0.609375,-0.703125,0.1328125,0.921875,1.0
renewal-v2-3-22e952914882955e,opposite_founder,8,terminal,0.171875,0.9375,0.6875,0.046875,-0.765625,-0.640625,-0.765625,0.109375,0.921875,1.0
renewal-v2-3-22e952914882955e,read_disabled,1,primary,0.390625,0.390625,0.328125,0.328125,0.0,0.0,0.0,0.359375,0.71875,1.0
renewal-v2-3-22e952914882955e,read_disabled,1,terminal,0.375,0.375,0.359375,0.359375,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-22e952914882955e,read_disabled,16,primary,0.484375,0.484375,0.328125,0.328125,0.0,0.0,0.0,0.40625,0.8125,1.0
renewal-v2-3-22e952914882955e,read_disabled,16,terminal,0.421875,0.421875,0.328125,0.328125,0.0,0.0,0.0,0.375,0.75,1.0
renewal-v2-3-22e952914882955e,read_disabled,2,primary,0.484375,0.484375,0.3125,0.3125,0.0,0.0,0.0,0.3984375,0.796875,1.0
renewal-v2-3-22e952914882955e,read_disabled,2,terminal,0.328125,0.328125,0.34375,0.34375,0.0,0.0,0.0,0.3359375,0.671875,1.0
renewal-v2-3-22e952914882955e,read_disabled,4,primary,0.359375,0.359375,0.390625,0.390625,0.0,0.0,0.0,0.375,0.75,1.0
renewal-v2-3-22e952914882955e,read_disabled,4,terminal,0.296875,0.296875,0.421875,0.421875,0.0,0.0,0.0,0.359375,0.71875,1.0
renewal-v2-3-22e952914882955e,read_disabled,8,primary,0.4375,0.4375,0.359375,0.359375,0.0,0.0,0.0,0.3984375,0.796875,1.0
renewal-v2-3-22e952914882955e,read_disabled,8,terminal,0.359375,0.359375,0.375,0.375,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,1,primary,1.0,0.0,0.0,0.953125,1.0,0.953125,0.953125,0.9765625,0.9765625,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,1,terminal,1.0,0.0,0.0,0.96875,1.0,0.96875,0.96875,0.984375,0.984375,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,16,primary,0.484375,0.78125,0.421875,0.09375,-0.296875,-0.328125,-0.328125,0.2890625,0.890625,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,16,terminal,0.453125,0.78125,0.40625,0.109375,-0.328125,-0.296875,-0.328125,0.28125,0.875,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,2,primary,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,2,terminal,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,4,primary,0.09375,0.921875,0.859375,0.015625,-0.828125,-0.84375,-0.84375,0.0546875,0.9453125,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,4,terminal,0.09375,0.90625,0.859375,0.03125,-0.8125,-0.828125,-0.828125,0.0625,0.9453125,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,8,primary,0.21875,0.921875,0.65625,0.046875,-0.703125,-0.609375,-0.703125,0.1328125,0.921875,1.0
renewal-v2-3-22e952914882955e,rescue_opposite_enter_g4,8,terminal,0.171875,0.9375,0.6875,0.046875,-0.765625,-0.640625,-0.765625,0.109375,0.921875,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,1,primary,1.0,0.0,0.0,0.953125,1.0,0.953125,0.953125,0.9765625,0.9765625,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,1,terminal,1.0,0.0,0.0,0.96875,1.0,0.96875,0.96875,0.984375,0.984375,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,16,primary,0.78125,0.484375,0.09375,0.421875,0.296875,0.328125,0.296875,0.6015625,0.890625,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,16,terminal,0.78125,0.453125,0.109375,0.40625,0.328125,0.296875,0.296875,0.59375,0.875,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,2,primary,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,2,terminal,0.96875,0.015625,0.015625,0.96875,0.953125,0.953125,0.953125,0.96875,0.984375,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,4,primary,0.921875,0.09375,0.015625,0.859375,0.828125,0.84375,0.828125,0.890625,0.9453125,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,4,terminal,0.90625,0.09375,0.03125,0.859375,0.8125,0.828125,0.8125,0.8828125,0.9453125,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,8,primary,0.921875,0.21875,0.046875,0.65625,0.703125,0.609375,0.609375,0.7890625,0.921875,1.0
renewal-v2-3-22e952914882955e,rescue_same_enter_g4,8,terminal,0.9375,0.171875,0.046875,0.6875,0.765625,0.640625,0.640625,0.8125,0.921875,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,1,primary,0.28125,0.671875,0.40625,0.171875,-0.390625,-0.234375,-0.390625,0.2265625,0.765625,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,1,terminal,0.203125,0.609375,0.4375,0.1875,-0.40625,-0.25,-0.40625,0.1953125,0.71875,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,16,primary,0.484375,0.640625,0.28125,0.28125,-0.15625,0.0,-0.15625,0.3828125,0.84375,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,16,terminal,0.453125,0.609375,0.28125,0.296875,-0.15625,0.015625,-0.15625,0.375,0.8203125,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,2,primary,0.5,0.484375,0.296875,0.3125,0.015625,0.015625,0.015625,0.40625,0.796875,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,2,terminal,0.4375,0.421875,0.296875,0.296875,0.015625,0.0,0.0,0.3671875,0.7265625,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,4,primary,0.46875,0.390625,0.359375,0.421875,0.078125,0.0625,0.0625,0.4453125,0.8203125,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,4,terminal,0.40625,0.375,0.390625,0.453125,0.03125,0.0625,0.03125,0.4296875,0.8125,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,8,primary,0.515625,0.546875,0.296875,0.25,-0.03125,-0.046875,-0.046875,0.3828125,0.8046875,1.0
renewal-v2-3-22e952914882955e,shuffle_every_boundary,8,terminal,0.5,0.453125,0.328125,0.28125,0.046875,-0.046875,-0.046875,0.390625,0.78125,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,1,primary,0.390625,0.390625,0.328125,0.328125,0.0,0.0,0.0,0.359375,0.71875,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,1,terminal,0.375,0.375,0.359375,0.359375,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,16,primary,0.484375,0.484375,0.328125,0.328125,0.0,0.0,0.0,0.40625,0.8125,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,16,terminal,0.421875,0.421875,0.328125,0.328125,0.0,0.0,0.0,0.375,0.75,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,2,primary,0.484375,0.484375,0.3125,0.3125,0.0,0.0,0.0,0.3984375,0.796875,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,2,terminal,0.328125,0.328125,0.34375,0.34375,0.0,0.0,0.0,0.3359375,0.671875,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,4,primary,0.359375,0.359375,0.390625,0.390625,0.0,0.0,0.0,0.375,0.75,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,4,terminal,0.296875,0.296875,0.421875,0.421875,0.0,0.0,0.0,0.359375,0.71875,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,8,primary,0.4375,0.4375,0.359375,0.359375,0.0,0.0,0.0,0.3984375,0.796875,1.0
renewal-v2-3-22e952914882955e,zero_every_boundary,8,terminal,0.359375,0.359375,0.375,0.375,0.0,0.0,0.0,0.3671875,0.734375,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,1,primary,0.859375,0.0,0.015625,1.0,0.859375,0.984375,0.859375,0.9296875,0.9375,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,1,terminal,0.796875,0.0,0.015625,1.0,0.796875,0.984375,0.796875,0.8984375,0.90625,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,16,primary,0.59375,0.59375,0.296875,0.296875,0.0,0.0,0.0,0.4453125,0.890625,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,16,terminal,0.5625,0.5625,0.296875,0.296875,0.0,0.0,0.0,0.4296875,0.859375,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,2,primary,0.796875,0.0,0.109375,0.96875,0.796875,0.859375,0.796875,0.8828125,0.9375,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,2,terminal,0.734375,0.0,0.15625,0.96875,0.734375,0.8125,0.734375,0.8515625,0.9296875,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,4,primary,0.5,0.5,0.3125,0.3125,0.0,0.0,0.0,0.40625,0.8125,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,4,terminal,0.453125,0.453125,0.3125,0.3125,0.0,0.0,0.0,0.3828125,0.765625,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,8,primary,0.53125,0.53125,0.34375,0.34375,0.0,0.0,0.0,0.4375,0.875,1.0
renewal-v2-3-cbdf1d7a679b8c45,ablate_after_g2,8,terminal,0.515625,0.515625,0.34375,0.34375,0.0,0.0,0.0,0.4296875,0.859375,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,1,primary,0.984375,0.0,0.0,1.0,0.984375,1.0,0.984375,0.9921875,0.9921875,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,1,terminal,0.96875,0.0,0.0,1.0,0.96875,1.0,0.96875,0.984375,0.984375,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,16,primary,0.765625,0.40625,0.171875,0.484375,0.359375,0.3125,0.3125,0.625,0.9140625,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,16,terminal,0.71875,0.375,0.15625,0.5,0.34375,0.34375,0.34375,0.609375,0.875,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,2,primary,0.90625,0.0,0.046875,0.984375,0.90625,0.9375,0.90625,0.9453125,0.96875,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,2,terminal,0.890625,0.0,0.046875,0.984375,0.890625,0.9375,0.890625,0.9375,0.9609375,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,4,primary,0.90625,0.078125,0.0625,0.84375,0.828125,0.78125,0.78125,0.875,0.9453125,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,4,terminal,0.890625,0.078125,0.078125,0.84375,0.8125,0.765625,0.765625,0.8671875,0.9453125,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,8,primary,0.921875,0.3125,0.03125,0.59375,0.609375,0.5625,0.5625,0.7578125,0.9296875,1.0
renewal-v2-3-cbdf1d7a679b8c45,carrier_corruption_1,8,terminal,0.921875,0.265625,0.03125,0.59375,0.65625,0.5625,0.5625,0.7578125,0.90625,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,1,primary,0.359375,0.359375,0.34375,0.34375,0.0,0.0,0.0,0.3515625,0.703125,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,1,terminal,0.328125,0.328125,0.375,0.375,0.0,0.0,0.0,0.3515625,0.703125,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,16,primary,0.484375,0.484375,0.40625,0.40625,0.0,0.0,0.0,0.4453125,0.890625,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,16,terminal,0.46875,0.46875,0.421875,0.421875,0.0,0.0,0.0,0.4453125,0.890625,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,2,primary,0.390625,0.390625,0.46875,0.46875,0.0,0.0,0.0,0.4296875,0.859375,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,2,terminal,0.34375,0.34375,0.484375,0.484375,0.0,0.0,0.0,0.4140625,0.828125,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,4,primary,0.40625,0.40625,0.40625,0.40625,0.0,0.0,0.0,0.40625,0.8125,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,4,terminal,0.359375,0.359375,0.4375,0.4375,0.0,0.0,0.0,0.3984375,0.796875,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,8,primary,0.375,0.375,0.5,0.5,0.0,0.0,0.0,0.4375,0.875,1.0
renewal-v2-3-cbdf1d7a679b8c45,founder_write_disabled,8,terminal,0.359375,0.359375,0.515625,0.515625,0.0,0.0,0.0,0.4375,0.875,1.0
renewal-v2-3-cbdf1d7a679b8c45,intact,1,primary,0.859375,0.0,0.015625,1.0,0.859375,0.984375,0.859375,0.9296875,0.9375,1.0
renewal-v2-3-cbdf1d7a679b8c45,intact,1,terminal,0.796875,0.0,0.015625,1.0,0.796875,0.984375,0.796875,0.8984375,0.90625,1.0
renewal-v2-3-cbdf1d7a679b8c45,intact,16,primary,0.65625,0.390625,0.265625,0.453125,0.265625,0.1875,0.1875,0.5546875,0.8828125,1.0
renewal-v2-3-cbdf1d7a679b8c45,intact,16,terminal,0.65625,0.375,0.28125,0.484375,0.28125,0.203125,0.203125,0.5703125,0.8984375,1.0
renewal-v2-3-cbdf1d7a679b8c45,intact,2,primary,0.796875,0.0,0.109375,0.96875,0.796875,0.859375,0.796875,0.8828125,0.9375,1.0
renewal-v2-3-cbdf1d7a679b8c45,intact,2,terminal,0.734375,0.0,0.15625,0.96875,0.734375,0.8125,0.734375,0.8515625,0.9296875,1.0
